|||||From : 01/01/2013 To : 03/08/2014    By user : admin
|No|Date|Bill No.|Customer|Bill Total|Paid|Collection|Days
Other Custermer (OTH)
|30|09/03/13|35588|Isuru st|528.75|0|528.75|186|
|31|09/03/13|35591|Shakthi st|2976.16|0|2976.16|186|
|32|09/03/13|35592|Indika st|405|0|405|186|
|33|09/03/13|35590|Isuru st|528.75|0|528.75|186|
|34|09/03/13|35593|Indika st|405|0|405|186|
|35|09/03/13|35563|Darshana st|4357.21|0|4357.21|186|
|36|09/04/13|35261|Bandula st|2724|0|2724|185|
|37|09/04/13|35265|Amila st|720|0|720|185|
|38|09/04/13|35275|Kumarasiri st|691.5|0|691.5|185|
|39|09/04/13|35262|Janahitha st|9959.8|0|9959.8|185|
|40|09/09/13|98925|Vijaya st|810|0|810|180|
|41|09/11/13|98671|Kumarasiri st|1084.29|0|1084.29|178|
|42|09/11/13|98680|Vithana st|540|0|540|178|
|43|09/11/13|98661|Bandula st|656.25|0|656.25|178|
|44|10/01/13|40574|Sisila st|1139.64|0|1139.64|158|
|45|10/01/13|40575|Dilsara st|1713.5|0|1713.5|158|
|46|10/01/13|40576|Suhada st|3310.14|0|3310.14|158|
|47|10/01/13|40578|Rajasinghe st|538.5|0|538.5|158|
|48|10/01/13|40875|Vithana st|315|0|315|158|
|49|10/01/13|40876|Mahinda st|1792.5|0|1792.5|158|
|50|10/01/13|40877|Abebandu st|472.5|0|472.5|158|
|51|10/01/13|40878|Janahitha st|1751|0|1751|158|
|52|10/01/13|40880|Wijewardana st|2459.26|0|2459.26|158|
|53|10/01/13|40881|Chandana st|378|0|378|158|
|54|10/01/13|40882|Sithumina st|2320.52|0|2320.52|158|
|55|10/01/13|40883|Himali st|855|0|855|158|
|56|10/01/13|40884|Sooriyarachchi st|1558.76|0|1558.76|158|
|57|10/01/13|40885|Rathna st|4861.87|0|4861.87|158|
|58|10/01/13|40886|Rathna st|2126.76|0|2126.76|158|
|59|10/01/13|40887|Indika st|1547|0|1547|158|
|60|10/01/13|40888|Deepa st|450|0|450|158|
|61|10/01/13|40889|Madushan st|2423.65|0|2423.65|158|
|62|10/01/13|40890|Sampath|484.5|0|484.5|158|
|63|10/01/13|40891|Chamadi st|616.5|0|616.5|158|
|64|10/01/13|40892|Kapila st|2007.34|0|2007.34|158|
|65|10/01/13|40893|Samanthi st|472.5|0|472.5|158|
|66|10/01/13|40894|Narangoda st|1288.5|0|1288.5|158|
|67|10/01/13|40895|Saman st|2761.5|0|2761.5|158|
|68|10/01/13|40896|Ruwan st|810|0|810|158|
|69|10/01/13|40897|Hewage st|585|0|585|158|
|70|10/01/13|40577|Sameera st|5828.15|0|5828.15|158|
|71|10/01/13|40879|Amarasena st|6862.18|0|6862.18|158|
|72|10/08/13|40788|Indika st|756|0|756|151|
|73|10/08/13|40585|Seela st|663.75|0|663.75|151|
|74|10/08/13|40586|Amarasena st|315|0|315|151|
|75|10/08/13|40587|Isuru st|1209.75|0|1209.75|151|
|76|10/08/13|40588|Sisila st|3467.12|0|3467.12|151|
|77|10/08/13|40590|Chandana st|1069.52|0|1069.52|151|
|78|10/08/13|40593|Vithana st|1250.1|0|1250.1|151|
|79|10/08/13|40594|Dilsara st|1415.76|0|1415.76|151|
|80|10/08/13|40596|Amith st|651.75|0|651.75|151|
|81|10/08/13|40598|Saman st|844.5|0|844.5|151|
|82|10/08/13|40599|Ruwan st|1691.64|0|1691.64|151|
|83|10/08/13|40835|Chandana st|607.5|0|607.5|151|
|84|10/08/13|40837|Babaramulla st|1418.27|0|1418.27|151|
|85|10/08/13|40838|Sanjeewa st|5972.29|0|5972.29|151|
|86|10/08/13|40839|Sinhagiri st|3360.67|0|3360.67|151|
|87|10/08/13|40840|Sooriyarachchi st|1244.26|0|1244.26|151|
|88|10/08/13|40841|Rathna st|3161.93|0|3161.93|151|
|89|10/08/13|40844|Indika st|3332.26|0|3332.26|151|
|90|10/08/13|40845|Deepa st|1595.93|0|1595.93|151|
|91|10/08/13|40846|Kumarasiri st|393.75|0|393.75|151|
|92|10/08/13|40847|Bandula st|1647|0|1647|151|
|93|10/08/13|40848|Sampath|540|0|540|151|
|94|10/08/13|40849|Sahas st|3342.52|0|3342.52|151|
|95|10/08/13|40850|Sadaruwan st|1257.6|0|1257.6|151|
|96|10/08/13|40850|Sadaruwan st|26.25|0|26.25|151|
|97|10/08/13|40837|Babaramulla st|1418.27|0|1418.27|151|
|98|10/08/13|40841|Rathna st|3161.93|0|3161.93|151|
|99|10/08/13|40082|Narangoda st|1040.1|0|1040.1|151|
|100|10/08/13|40083|Chandana st|2882.07|0|2882.07|151|
|101|10/08/13|40084|Kapila st|917.26|0|917.26|151|
|102|10/08/13|40085|Saman st|923.25|0|923.25|151|
|103|10/08/13|40085|Saman st|26.25|0|26.25|151|
|104|10/08/13|40086|Chamadi st|393.75|0|393.75|151|
|105|10/08/13|40086|Chamadi st|26.25|0|26.25|151|
|106|10/08/13|40087|Dilsara st|337.5|0|337.5|151|
|107|10/08/13|40088|Rasika st|5993.65|0|5993.65|151|
|108|10/08/13|40089|Vijaya st|877.5|0|877.5|151|
|109|10/08/13|40089|Vijaya st|26.25|0|26.25|151|
|110|10/08/13|40091|Mahinda st|259.5|0|259.5|151|
|111|10/08/13|40094|Janahitha st|2868.2|0|2868.2|151|
|112|10/08/13|40095|Prabath st|1168.08|0|1168.08|151|
|113|10/08/13|40097|Wijewardana st|855|0|855|151|
|114|10/08/13|40098|W.G.S. st|1309.2|0|1309.2|151|
|115|10/25/13|61028|Vijaya st|692|0|692|134|
|116|10/27/13|61209|Sisila st|2689.52|0|2689.52|132|
|117|10/27/13|61216|Amarasena st|157.5|0|157.5|132|
|118|10/27/13|61220|Buddika st|1389.6|0|1389.6|132|
|119|10/27/13|61215|Amarasena st|8016.28|0|8016.28|132|
|120|10/29/13|61751|Narangoda st|802.5|0|802.5|130|
|121|10/29/13|61752|Chandana st|2622.68|0|2622.68|130|
|122|10/29/13|61753|Samanthi st|729.39|0|729.39|130|
|123|10/29/13|61754|Sahas st|1818|0|1818|130|
|124|10/29/13|61755|Vijaya st|540|0|540|130|
|125|10/29/13|61756|Vithana st|315|0|315|130|
|126|10/29/13|61757|Mahinda st|1469.26|0|1469.26|130|
|127|10/29/13|61758|Janahitha st|1746.2|0|1746.2|130|
|128|10/29/13|61759|Wijewardana st|2689.2|0|2689.2|130|
|129|10/29/13|61760|W.G.S. st|1215|0|1215|130|
|130|10/29/13|61763|Co-op Naungala|3135.08|0|3135.08|130|
|131|10/29/13|61764|Gamage st|540|0|540|130|
|132|10/29/13|61765|S.H. st|1471.5|0|1471.5|130|
|133|10/29/13|61768|Sooriyarachchi st|859.14|0|859.14|130|
|134|10/29/13|61770|Rathna st|3683.7|0|3683.7|130|
|135|10/29/13|61771|Araliya st|855|0|855|130|
|136|10/29/13|61773|Indika st|2954|0|2954|130|
|137|10/29/13|61774|Deepa st|1123.41|0|1123.41|130|
|138|10/29/13|61777|Disara st|292.5|0|292.5|130|
|139|10/29/13|61780|Sameera st|540|0|540|130|
|140|10/29/13|61781|Suhada st|4716.12|0|4716.12|130|
|141|10/29/13|61783|Sisila st|1480|0|1480|130|
|142|10/29/13|61785|Dilsara st|1062|0|1062|130|
|143|10/29/13|61786|Amith st|1322|0|1322|130|
|144|10/29/13|61788|Kanthoru kade|458.58|0|458.58|130|
|145|10/29/13|61789|Amila st|792.6|0|792.6|130|
|146|10/29/13|61791|Ajith st|2063.1|0|2063.1|130|
|147|10/29/13|61792|Wasantha st|2456.4|0|2456.4|130|
|148|10/29/13|61767|Sinhagiri st|4673.11|0|4673.11|130|
|149|10/29/13|61762|Chandana -kottawa|378|0|378|130|
|150|10/29/13|61775|Lakshan st|832.5|0|832.5|130|
|151|10/29/13|61776|Vitana st 2|5896.15|0|5896.15|130|
|152|10/29/13|61778|Sigiri hottel|659.5|0|659.5|130|
|153|10/29/13|61779|Sarath st|3049|0|3049|130|
|154|10/29/13|61784|Chandana st-talagaha|890.1|0|890.1|130|
|155|10/29/13|61790|Milan st|393.75|0|393.75|130|
|156|10/29/13|61782|Vitana st-bovitiyamulla|270|0|270|130|
|157|11/01/13|61128|Lakshan st|6434.87|0|6434.87|127|
|158|11/05/13|61901|Narangoda st|1137.75|0|1137.75|123|
|159|11/05/13|61902|Kapila st|1576.85|0|1576.85|123|
|160|11/05/13|61907|Mahinda st|574.5|0|574.5|123|
|161|11/05/13|61908|Ihalamala st|2877|0|2877|123|
|162|11/05/13|61909|Prabath st|1232.16|0|1232.16|123|
|163|11/05/13|61910|Amarasena st|8279.27|0|8279.27|123|
|164|11/05/13|61911|Wijewardana st|2399.64|0|2399.64|123|
|165|11/05/13|61913|Gamage st|5757.04|0|5757.04|123|
|166|11/05/13|61914|Chandana -kottawa|720|0|720|123|
|167|11/05/13|61917|Babaramulla st|1114.52|0|1114.52|123|
|168|11/05/13|61918|Sanjeewa st|1310|0|1310|123|
|169|11/05/13|61920|Sithumina st|2247.16|0|2247.16|123|
|170|11/05/13|61921|Himali st|3710.1|0|3710.1|123|
|171|11/05/13|61922|Sinhagiri st|2999.68|0|2999.68|123|
|172|11/05/13|61923|Sooriyarachchi st|1047.76|0|1047.76|123|
|173|11/05/13|61924|Rathna st|3216.3|0|3216.3|123|
|174|11/05/13|61925|Rathna st 2|3051.76|0|3051.76|123|
|175|11/05/13|61926|Araliya st|1178.58|0|1178.58|123|
|176|11/05/13|61928|Indika st|4203.02|0|4203.02|123|
|177|11/05/13|61930|Kumarasiri st|5675.7|0|5675.7|123|
|178|11/05/13|61931|Bandula st|1125|0|1125|123|
|179|11/05/13|61934|Sampath|1310|0|1310|123|
|180|11/05/13|61937|Isuru st|459|0|459|123|
|181|11/05/13|61938|Suhada st|2847|0|2847|123|
|182|11/05/13|61939|Vitana st-bovitiyamulla|943.5|0|943.5|123|
|183|11/05/13|61940|Sisila st|1812.6|0|1812.6|123|
|184|11/05/13|61942|Dilsara st|1289.52|0|1289.52|123|
|185|11/05/13|61948|Kanthoru kade|382.5|0|382.5|123|
|186|11/05/13|61904|Chamadi st|259.5|0|259.5|123|
|187|11/05/13|61632|Wasantha st|16070.4|0|16070.4|123|
|188|11/05/13|61633|N.A.P. st|4221.38|0|4221.38|123|
|189|11/05/13|61635|Ajith st|2110.44|0|2110.44|123|
|190|11/05/13|61636|Eranga st|579.03|0|579.03|123|
|191|11/05/13|61905|Dilsada st|124.5|0|124.5|123|
|192|11/05/13|61915|Sisira st|2785.4|0|2785.4|123|
|193|11/05/13|61919|Okrathna st|656.1|0|656.1|123|
|194|11/05/13|61927|Lahiru st|391.5|0|391.5|123|
|195|11/05/13|61929|Piyatilaka st|1530|0|1530|123|
|196|11/05/13|61932|Lashan st|1023.6|0|1023.6|123|
|197|11/05/13|61933|Jayasekara st|337.5|0|337.5|123|
|198|11/05/13|61935|Jayaweera st|1217.92|0|1217.92|123|
|199|11/05/13|61936|Amarasingha st|270|0|270|123|
|200|11/05/13|61941|Nilmini st|426.6|0|426.6|123|
|201|11/05/13|61943|D.W st|687|0|687|123|
|202|11/05/13|61944|DAmith st|517.5|0|517.5|123|
|203|11/05/13|61947|Tapal kade|315|0|315|123|
|204|11/05/13|61949|Jayasekara st 1|1888.52|0|1888.52|123|
|205|11/11/13|9901|Pradeep st|434.5|0|434.5|117|
|206|11/11/13|9910|Samagi st|6394|0|6394|117|
|207|11/11/13|9911|Jagoda st|26539.78|0|26539.78|117|
|208|11/11/13|9901|Pradeep st|484.5|0|484.5|117|
|209|11/11/13|9902|Laksiri st|637.5|0|637.5|117|
|210|11/11/13|9903|Sumudu st|574.5|0|574.5|117|
|211|11/11/13|9904|Mashin kade|157.5|0|157.5|117|
|212|11/11/13|9905|Vithana st|405|0|405|117|
|213|11/11/13|9907|Saman st|1117.5|0|1117.5|117|
|214|11/11/13|9908|Dayani st|967.5|0|967.5|117|
|215|11/11/13|9909|Wasana Bake House|1165.52|0|1165.52|117|
|216|11/11/13|9912|Liyanage st|1584.75|0|1584.75|117|
|217|11/11/13|9913|Vithana st|1196.64|0|1196.64|117|
|218|11/11/13|9914|Priyanka st|576|0|576|117|
|219|11/11/13|9915|Samagi st|259.5|0|259.5|117|
|220|11/11/13|9916|Saman st|869.64|0|869.64|117|
|221|11/11/13|9918|Nethmina st|4753.78|0|4753.78|117|
|222|11/11/13|9919|Pahe kade|765|0|765|117|
|223|11/11/13|9920|Korale kade|812.25|0|812.25|117|
|224|11/11/13|9921|Lal st|817|0|817|117|
|225|11/11/13|9922|Liyanage st|778.5|0|778.5|117|
|226|11/11/13|9924|Batuwanthudawa st|597|0|597|117|
|227|11/11/13|9926|Sajith st|259.5|0|259.5|117|
|228|11/11/13|9927|Lithum st|1690.32|0|1690.32|117|
|229|11/25/13|36524|Nethmina st|4787.48|0|4787.48|103|
|230|11/25/13|36525|Pahe kade|270|0|270|103|
|231|11/25/13|36527|Korale kade|393.75|0|393.75|103|
|232|11/25/13|36528|Liyanage-unanvitiya|810|0|810|103|
|233|11/25/13|36504|Sumudu st|302.75|0|302.75|103|
|234|11/25/13|36505|Mashin kade|157.5|0|157.5|103|
|235|11/25/13|36506|Vithana st|562.5|0|562.5|103|
|236|11/25/13|36509|Saman st|1239.04|0|1239.04|103|
|237|11/25/13|36511|Wasana Bake House|1011.75|0|1011.75|103|
|238|11/25/13|36513|Liyanage st|2874.14|0|2874.14|103|
|239|11/25/13|36531|Batuwanthudawa st|585|0|585|103|
|240|11/25/13|36532|Lal st|1509.62|0|1509.62|103|
|241|11/25/13|36535|Lithum st|825.75|0|825.75|103|
|242|11/25/13|36512|Samagi st|8227.39|0|8227.39|103|
|243|11/25/13|36520|Gunawardana st|8465.48|0|8465.48|103|
|244|11/25/13|36522|Priyankara st|5857.65|0|5857.65|103|
|245|11/25/13|36502|Pradeep st|519|0|519|103|
|246|11/25/13|36503|Lakshan st|720|0|720|103|
|247|11/25/13|36507|Ananda st|1406.7|0|1406.7|103|
|248|11/25/13|36508|Gamage st|1081.25|0|1081.25|103|
|249|11/25/13|36514|Chandana pharmacy|240|0|240|103|
|250|11/25/13|36515|Vijesiri st|585|0|585|103|
|251|11/25/13|36516|Sugath st|656.25|0|656.25|103|
|252|11/25/13|36517|Balagoda st|722.1|0|722.1|103|
|253|11/25/13|36518|Priyantha st|523.8|0|523.8|103|
|254|11/25/13|36519|Saman st -yatalamaththa|675|0|675|103|
|255|11/25/13|36521|Adiswaththa st|1202.55|0|1202.55|103|
|256|11/25/13|36523|Sumanapala st|1188|0|1188|103|
|257|11/25/13|36530|L.S.B st|1833|0|1833|103|
|258|11/25/13|36536|Sarawikrama st|2850.04|0|2850.04|103|
|259|11/25/13|36537|Taranga st|789|0|789|103|
|260|11/25/13|36539|Paranawaththa st|2533.59|0|2533.59|103|
|261|12/02/13|33424|Liyanage-unanvitiya|664.5|0|664.5|96|
|262|12/02/13|33428|Sajith st|1376.5|0|1376.5|96|
|263|12/02/13|33429|Lithum st|1763.16|0|1763.16|96|
|264|12/02/13|33431|Taranga st|270|0|270|96|
|265|12/02/13|33432|Lakshan st|2463.3|0|2463.3|96|
|266|12/02/13|61475|Pradeep st|346|0|346|96|
|267|12/02/13|61476|Laksiri st|378|0|378|96|
|268|12/02/13|61477|Sumudu st|259.5|0|259.5|96|
|269|12/02/13|61478|Mashin kade|202.5|0|202.5|96|
|270|12/02/13|61480|Ananda st|934.52|0|934.52|96|
|271|12/02/13|61482|Gamage st|1350|0|1350|96|
|272|12/02/13|61483|Saman st|1959.04|0|1959.04|96|
|273|12/02/13|61486|Wasana Bake House|436.5|0|436.5|96|
|274|12/02/13|61487|Liyanage st|3586.83|0|3586.83|96|
|275|12/02/13|61492|Priyanka st|976.8|0|976.8|96|
|276|12/02/13|61497|Sumanapala st|1685|0|1685|96|
|277|12/02/13|61498|Nethmina st|1977.02|0|1977.02|96|
|278|12/02/13|61499|Pahe kade|585|0|585|96|
|279|12/02/13|33433|Gagana st|315|0|315|96|
|280|12/02/13|33430|Janaka st|467.16|0|467.16|96|
|281|12/02/13|61481|Co-op city-udalamaththa|16819.03|0|16819.03|96|
|282|12/02/13|61488|Raja st|6937.15|0|6937.15|96|
|283|12/02/13|61489|Hansagiri st|3551.22|0|3551.22|96|
|284|12/02/13|61493|Rukmal st|157.5|0|157.5|96|
|285|12/02/13|61494|Sunil st-rukmalgoda|360|0|360|96|
|286|12/02/13|61495|Sunil st-yatalamaththa|417|0|417|96|
|287|12/02/13|61500|Wijaya st|585|0|585|96|
|288|12/09/13|40026|Pradeep st|464.8|0|464.8|89|
|289|12/09/13|40028|Sumudu st|949.14|0|949.14|89|
|290|12/09/13|40029|Mashin kade|225|0|225|89|
|291|12/09/13|40031|Ananda st|225|0|225|89|
|292|12/09/13|40034|Saman st|1683|0|1683|89|
|293|12/09/13|40039|Vijesiri st|675|0|675|89|
|294|12/09/13|40043|Samantha st|959.64|0|959.64|89|
|295|12/09/13|40046|Priyantha st|9518.9|0|9518.9|89|
|296|12/09/13|40047|Nethmina st|3126.8|0|3126.8|89|
|297|12/09/13|40048|Wijaya st|2029.83|0|2029.83|89|
|298|12/09/13|40049|Korale kade|1681.52|0|1681.52|89|
|299|12/09/13|59672|Liyanage-unanvitiya|781.5|0|781.5|89|
|300|12/09/13|59676|Sarawikrama st|1575|0|1575|89|
|301|12/09/13|59678|Taranga st|642.6|0|642.6|89|
|302|12/09/13|59680|Samantha st|2023.52|0|2023.52|89|
|303|12/09/13|40027|Chamara st|270|0|270|89|
|304|12/09/13|59677|Bandula st|7449.54|0|7449.54|89|
|305|12/09/13|59679|I V Hills tea factory|15862.38|0|15862.38|89|
|306|12/09/13|59681|Jagath st|519|0|519|89|
|307|12/09/13|40131|Tea shakt hi st|2942.16|0|2942.16|89|
|308|12/09/13|36982|Co-op shop-nakiyadeniya|18267.49|0|18267.49|89|
|309|12/15/13|99360|Samagi st|10564.82|0|10564.82|83|
|310|12/15/13|99351|Pradeep st|962|0|962|83|
|311|12/15/13|99353|Laksiri st|525|0|525|83|
|312|12/15/13|99353|Laksiri st|26.25|0|26.25|83|
|313|12/15/13|99354|Sumudu st|762.6|0|762.6|83|
|314|12/15/13|99354|Sumudu st|26.25|0|26.25|83|
